,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
11,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
12,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
13,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
14,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
15,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
16,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
17,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
18,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
19,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
20,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
21,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
22,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
23,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
24,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
25,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
26,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
27,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
28,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
29,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
30,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
31,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
32,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
33,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
34,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
35,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
36,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
37,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
38,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
39,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
40,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
41,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
42,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
43,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
44,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
45,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
46,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
47,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
48,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
49,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
50,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
51,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
52,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
53,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
54,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
55,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
56,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
57,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
58,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
59,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
60,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
61,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
62,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
63,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
64,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
65,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
66,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
67,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
68,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
69,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
70,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
71,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
72,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
73,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
74,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
75,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
76,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
77,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
78,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
79,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
80,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
81,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
82,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
83,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
84,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
85,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
86,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
87,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
88,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
89,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
90,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
91,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
92,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
93,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
94,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
95,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
96,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
97,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
98,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
99,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
100,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
101,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
102,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
103,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
104,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
105,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
106,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
107,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
108,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
109,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
110,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
111,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
112,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
113,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
114,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
115,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
116,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
117,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
118,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
